0.46772642108644974	0.21839734414498804	0.12641062342004775	0.18746561134851442
0.4577418197087346	0.22158478024455477	0.13133945536544922	0.1893339446812613
0.4609393017984207	0.22056403144799985	0.12976103963583702	0.18873562711774242
0.4577418197087346	0.22158478024455477	0.13133945536544922	0.1893339446812613
0.45964535630549574	0.22097710438090892	0.13039978720720935	0.18897775210638595
0.4609393017984207	0.22056403144799988	0.12976103963583702	0.18873562711774247
0.46685784090824856	0.2158412443736705	0.12952184898048302	0.1877790657375981
0.4690829600367704	0.21360479059154144	0.12979979262508	0.18751245674660832
0.46662230434884083	0.21492045173090482	0.13052090995902182	0.18793633396123258
0.46673021297119416	0.21526025879812405	0.13011919939455852	0.18789032883612328
0.4682661038452312	0.21575300171703243	0.13018328642275218	0.1857976080149843
0.4711842314599652	0.21335365868002334	0.1300162526021044	0.18544585725790727
0.4722081480379307	0.2121808646442415	0.13014770423415126	0.18546328308367674
0.47189447881086966	0.21261594655377067	0.1298861516533907	0.18560342298196889
0.4740590323360645	0.21084472566371706	0.12976720874535644	0.18532903325486205
0.47459888824272006	0.2115122455086823	0.12983778804761087	0.18405107820098685
0.47420205563232853	0.21190980749079444	0.12963989540520565	0.18424824147167126
0.4738485493740548	0.21226396348767615	0.12946360876513455	0.1844238783731343
0.4722827993321008	0.2139056334165574	0.12915830677662524	0.1846532604747164
0.47085058128181084	0.2154072966717137	0.1288790418831134	0.18486308016336178
0.46968261732851546	0.2158859307427532	0.12924270256430545	0.18518874936442592
0.4691454686306145	0.2145682249581246	0.1308678984036532	0.18541840800760764
0.468171427496995	0.2150411869318445	0.13110121426757834	0.18568617130358206
0.46815318514503423	0.2151787674243194	0.13090893072487828	0.18575911670576783
0.46730382767024653	0.2155855238369016	0.13112103264804228	0.1859896158448097
0.4686921516295409	0.21447450452184186	0.13101349388522388	0.18581984996339337
0.4682972421199653	0.2134641267504109	0.13225842000874247	0.18598021112088123
0.46887848930085646	0.21291340429843825	0.13223900350633316	0.18596910289437224
0.47008051541473017	0.21199180537125792	0.13211047582639518	0.1858172033876165
0.4700029290729661	0.21220291939269406	0.13192261984649992	0.18587153168784004
0.469248120923219	0.2126389677320137	0.13205846115646355	0.18605445018830377
0.46969350251880665	0.21290702929957217	0.1320100899874032	0.18538937819421808
0.46933898257663714	0.21213723059369735	0.13298965575310068	0.185534131076565
0.47034667468915076	0.21137487285576237	0.13286254035690637	0.18541591209818054
0.47075250739102276	0.21099459668902487	0.1328296254238857	0.18542327049606627
0.4700836498189675	0.21140466564624258	0.13291818362617228	0.18559350090861762
0.47002123255280637	0.21158982539294632	0.1327458693692475	0.18564307268499977
0.46996203552226395	0.21176543236606354	0.1325824451605726	0.18569008695109976
0.4703354740560244	0.21141473330471813	0.13256018299389843	0.18568960964535905
0.4711734871394144	0.21078009678075574	0.1324607382805641	0.1855856777992656
0.4705049200150304	0.211569363675864	0.13225794214482922	0.18566777416427624
0.4713060720455874	0.21095703872860253	0.13216845908609218	0.18556843013971788
0.47072573425251335	0.2113050377429656	0.13226048827476322	0.1857087397297578
